id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
7966	0	18948	244	18947	MOD	skipped 0 overlaps; used 52 overlaps
7967	0	19016	0	19016	NOV
7968	0	13619	0	13618	MOD	skipped 0 overlaps; used 79 overlaps
7969	0	1020	0	1020	NOV
7970	0	7213	54	7185	MOD	skipped 0 overlaps; used 198 overlaps
7971	0	23893	0	23875	MOD	skipped 0 overlaps; used 71 overlaps
7972	0	3225	14	2052	MOD	skipped 0 overlaps; used 21 overlaps
7973	0	7955	2	7940	MOD	skipped 0 overlaps; used 20 overlaps
7974	0	8694	43	8669	MOD	skipped 0 overlaps; used 31 overlaps
7975	0	10562	21	10549	MOD	skipped 0 overlaps; used 135 overlaps
7976	0	7671	8	7671	MOD	skipped 0 overlaps; used 23 overlaps
7977	0	16324	8294	16278	MOD	skipped 0 overlaps; used 56 overlaps
7978	0	4123	14	4108	MOD	skipped 0 overlaps; used 27 overlaps
7979	0	1581	0	1581	NOV
7980	0	3064	0	3064	NOV
7981	0	18733	343	18638	MOD	skipped 0 overlaps; used 55 overlaps
7982	0	8564	87	8545	MOD	skipped 0 overlaps; used 36 overlaps
7983	0	1773	0	1681	MOD	skipped 0 overlaps; used 20 overlaps
7984	0	1720	0	1686	MOD	skipped 0 overlaps; used 20 overlaps
7985	0	5311	168	5221	MOD	skipped 0 overlaps; used 19 overlaps
7986	0	1148	7	1029	MOD	skipped 0 overlaps; used 29 overlaps
7987	0	1136	14	1123	MOD	skipped 0 overlaps; used 29 overlaps
7988	0	1142	18	1133	MOD	skipped 0 overlaps; used 29 overlaps
7989	0	1137	0	1136	MOD	skipped 0 overlaps; used 29 overlaps
7990	0	1135	0	1116	MOD	skipped 0 overlaps; used 29 overlaps
7991	0	1142	13	1114	MOD	skipped 0 overlaps; used 29 overlaps
7992	0	1138	6	1102	MOD	skipped 0 overlaps; used 29 overlaps
7993	0	18913	6659	18899	MOD	skipped 0 overlaps; used 55 overlaps
7994	0	1622	182	1489	MOD	skipped 0 overlaps; used 18 overlaps
7995	0	2674	35	2659	MOD	skipped 0 overlaps; used 17 overlaps
7996	0	4997	403	4996	MOD	skipped 0 overlaps; used 28 overlaps
7997	0	9601	641	9579	MOD	skipped 0 overlaps; used 21 overlaps
7998	0	2376	10	2376	MOD	skipped 0 overlaps; used 25 overlaps
7999	0	2388	0	2356	MOD	skipped 0 overlaps; used 25 overlaps
8000	0	2378	0	2365	MOD	skipped 0 overlaps; used 25 overlaps
8001	0	2366	0	2366	NOC	skipped 0 overlaps; used 25 overlaps
8002	0	2375	0	2358	MOD	skipped 0 overlaps; used 25 overlaps
8003	0	11586	254	11583	MOD	skipped 0 overlaps; used 47 overlaps
8004	0	6312	0	6312	NOV
8005	0	7130	244	7129	MOD	skipped 0 overlaps; used 23 overlaps
8006	0	12594	309	11404	MOD	skipped 0 overlaps; used 182 overlaps
8007	0	18693	18	18593	MOD	skipped 0 overlaps; used 26 overlaps
8008	0	5082	157	1119	DEL	skipped 0 overlaps; used 13 overlaps
8009	0	5587	3643	4161	DEL	skipped 0 overlaps; used 5 overlaps
8010	0	4615	0	4615	NOC	skipped 0 overlaps; used 29 overlaps
8011	0	16985	281	16980	MOD	skipped 0 overlaps; used 43 overlaps
8012	0	1839	34	1819	MOD	skipped 0 overlaps; used 16 overlaps
8013	0	17482	14482	17225	MOD	skipped 0 overlaps; used 34 overlaps
8014	0	4346	19	4345	MOD	skipped 0 overlaps; used 16 overlaps
8015	0	1425	0	1425	NOC	skipped 0 overlaps; used 18 overlaps
8016	0	12541	7	12492	MOD	skipped 0 overlaps; used 43 overlaps
8017	0	2464	1884	2437	DEL	skipped 0 overlaps; used 5 overlaps
8018	0	13876	123	13843	MOD	skipped 0 overlaps; used 41 overlaps
8019	0	15108	0	15103	MOD	skipped 0 overlaps; used 46 overlaps
8020	0	14185	0	14185	NOV
8021	0	20101	256	20058	MOD	skipped 0 overlaps; used 51 overlaps
8022	0	3436	0	3414	MOD	skipped 0 overlaps; used 29 overlaps
8023	0	3442	26	3438	MOD	skipped 0 overlaps; used 28 overlaps
8024	0	3437	18	3436	MOD	skipped 0 overlaps; used 29 overlaps
8025	0	9440	261	9440	MOD	skipped 0 overlaps; used 29 overlaps
8026	0	10676	755	10658	MOD	skipped 0 overlaps; used 42 overlaps
8027	0	990	236	898	DEL	skipped 0 overlaps; used 6 overlaps
8028	0	3433	21	3396	MOD	skipped 0 overlaps; used 16 overlaps
8029	0	8454	2583	8454	MOD	skipped 0 overlaps; used 30 overlaps
8030	0	14692	24	1248	MOD	skipped 0 overlaps; used 22 overlaps
8031	0	10239	10	10206	MOD	skipped 0 overlaps; used 199 overlaps
8032	0	2728	1377	2698	MOD	skipped 0 overlaps; used 25 overlaps
8033	0	2106	16	2071	MOD	skipped 0 overlaps; used 27 overlaps
8034	0	2117	0	2116	MOD	skipped 0 overlaps; used 27 overlaps
8035	0	2118	11	2094	MOD	skipped 0 overlaps; used 27 overlaps
8036	0	7004	86	6943	MOD	skipped 0 overlaps; used 23 overlaps
8037	0	11925	11	11924	MOD	skipped 0 overlaps; used 27 overlaps
8038	0	5021	239	5020	MOD	skipped 0 overlaps; used 15 overlaps
8039	0	14950	62	14950	MOD	skipped 0 overlaps; used 51 overlaps
8040	0	15929	846	15899	MOD	skipped 0 overlaps; used 51 overlaps
8041	0	12948	37	12934	MOD	skipped 0 overlaps; used 48 overlaps
8042	0	998	223	983	DEL	skipped 0 overlaps; used 17 overlaps
8043	0	2166	4	2165	MOD	skipped 0 overlaps; used 19 overlaps
8044	0	2163	2	2163	MOD	skipped 0 overlaps; used 19 overlaps
8045	0	2164	0	2164	NOC	skipped 0 overlaps; used 19 overlaps
8046	0	2162	0	2158	MOD	skipped 0 overlaps; used 19 overlaps
8047	0	2494	0	2493	MOD	skipped 0 overlaps; used 27 overlaps
8048	0	2487	0	2479	MOD	skipped 0 overlaps; used 27 overlaps
8049	0	2389	9	2299	MOD	skipped 0 overlaps; used 18 overlaps
8050	0	6303	3	6302	MOD	skipped 0 overlaps; used 29 overlaps
8051	0	13725	11	13708	MOD	skipped 0 overlaps; used 43 overlaps
8052	0	13478	11521	13429	MOD	skipped 0 overlaps; used 30 overlaps
8053	0	13751	0	13750	MOD	skipped 0 overlaps; used 41 overlaps
8054	0	3635	0	3635	NOV
8055	0	21785	582	21752	MOD	skipped 0 overlaps; used 48 overlaps
8056	0	7953	225	7688	MOD	skipped 0 overlaps; used 19 overlaps
8057	0	18099	0	18049	MOD	skipped 0 overlaps; used 47 overlaps
8058	0	1759	22	1720	MOD	skipped 0 overlaps; used 16 overlaps
8059	0	8264	383	8262	MOD	skipped 0 overlaps; used 29 overlaps
8060	0	1248	4	1247	MOD	skipped 0 overlaps; used 17 overlaps
8061	0	3809	227	3808	MOD	skipped 0 overlaps; used 20 overlaps
8062	0	10178	0	10120	MOD	skipped 0 overlaps; used 33 overlaps
8063	0	3140	57	3024	MOD	skipped 0 overlaps; used 17 overlaps
8064	0	2319	533	2318	MOD	skipped 0 overlaps; used 18 overlaps
8065	0	26389	283	26377	MOD	skipped 0 overlaps; used 72 overlaps
8066	0	4090	2	3919	MOD	skipped 0 overlaps; used 23 overlaps
8067	0	1998	4	1976	MOD	skipped 0 overlaps; used 16 overlaps
8068	0	14025	0	14025	NOV
8069	0	3450	218	3450	MOD	skipped 0 overlaps; used 24 overlaps
8070	0	8972	13	8963	MOD	skipped 0 overlaps; used 37 overlaps
8071	0	2201	0	2183	MOD	skipped 0 overlaps; used 17 overlaps
8072	0	2212	21	2159	MOD	skipped 0 overlaps; used 17 overlaps
8073	0	2199	0	2190	MOD	skipped 0 overlaps; used 17 overlaps
8074	0	10613	21	10612	MOD	skipped 0 overlaps; used 47 overlaps
8075	0	14613	0	14613	NOV
8076	0	10363	17	10362	MOD	skipped 0 overlaps; used 45 overlaps
8077	0	12314	13	12289	MOD	skipped 0 overlaps; used 38 overlaps
8078	0	11120	5	11116	MOD	skipped 0 overlaps; used 43 overlaps
8079	0	11619	261	11612	MOD	skipped 0 overlaps; used 36 overlaps
8080	0	7390	0	7369	MOD	skipped 0 overlaps; used 14 overlaps
8081	0	4252	32	4252	MOD	skipped 0 overlaps; used 27 overlaps
8082	0	2240	258	2224	MOD	skipped 0 overlaps; used 13 overlaps
8083	0	2130	0	2129	MOD	skipped 0 overlaps; used 13 overlaps
8084	0	2660	9	2653	MOD	skipped 0 overlaps; used 21 overlaps
8085	0	8372	172	8362	MOD	skipped 0 overlaps; used 23 overlaps
8086	0	13821	236	13821	MOD	skipped 0 overlaps; used 31 overlaps
8087	0	2442	52	2424	MOD	skipped 0 overlaps; used 16 overlaps
8088	0	8836	292	8831	MOD	skipped 0 overlaps; used 62 overlaps
8089	0	26301	0	26283	MOD	skipped 0 overlaps; used 63 overlaps
8090	0	16472	0	16472	NOC	skipped 0 overlaps; used 40 overlaps
8091	0	6229	29	6228	MOD	skipped 0 overlaps; used 37 overlaps
8092	0	7769	17	7744	MOD	skipped 0 overlaps; used 31 overlaps
8093	0	6797	0	6729	MOD	skipped 0 overlaps; used 27 overlaps
8094	0	7749	0	7496	MOD	skipped 0 overlaps; used 28 overlaps
8095	0	12494	19	12494	MOD	skipped 0 overlaps; used 40 overlaps
8096	0	8298	2553	8288	MOD	skipped 0 overlaps; used 50 overlaps
8097	0	3471	0	3460	MOD	skipped 0 overlaps; used 24 overlaps
8098	0	8445	0	8445	NOC	skipped 0 overlaps; used 29 overlaps
8099	0	8516	233	8473	MOD	skipped 0 overlaps; used 34 overlaps
8100	0	13152	0	13151	MOD	skipped 0 overlaps; used 138 overlaps
8101	0	18174	432	18153	MOD	skipped 0 overlaps; used 58 overlaps
8102	0	14320	6594	14220	MOD	skipped 0 overlaps; used 22 overlaps
8103	0	2520	3	2519	MOD	skipped 0 overlaps; used 23 overlaps
8104	0	16584	523	16583	MOD	skipped 0 overlaps; used 37 overlaps
8105	0	3780	0	3761	MOD	skipped 0 overlaps; used 26 overlaps
8106	0	2689	0	2688	MOD	skipped 0 overlaps; used 26 overlaps
8107	0	13399	0	13364	MOD	skipped 0 overlaps; used 34 overlaps
8108	0	2832	2165	2831	DEL	skipped 0 overlaps; used 14 overlaps
8109	0	9853	39	9842	MOD	skipped 0 overlaps; used 30 overlaps
8110	0	1497	9	1497	MOD	skipped 0 overlaps; used 19 overlaps
8111	0	1483	0	1482	MOD	skipped 0 overlaps; used 19 overlaps
8112	0	9062	230	9031	MOD	skipped 0 overlaps; used 34 overlaps
8113	0	31982	0	31982	NOV
8114	0	24346	0	24334	MOD	skipped 0 overlaps; used 224 overlaps
8115	0	3523	0	3496	MOD	skipped 0 overlaps; used 11 overlaps
8116	0	5040	0	5039	MOD	skipped 0 overlaps; used 20 overlaps
8117	0	5026	0	5008	MOD	skipped 0 overlaps; used 20 overlaps
8118	0	1329	20	1297	MOD	skipped 0 overlaps; used 19 overlaps
8119	0	3304	10	3294	MOD	skipped 0 overlaps; used 22 overlaps
8120	0	2689	11	2685	MOD	skipped 0 overlaps; used 28 overlaps
8121	0	2651	0	2650	MOD	skipped 0 overlaps; used 27 overlaps
8122	0	7801	0	7801	NOV
8123	0	17210	382	17200	MOD	skipped 0 overlaps; used 43 overlaps
8124	0	3012	0	2989	MOD	skipped 0 overlaps; used 26 overlaps
8125	0	8269	323	8237	MOD	skipped 0 overlaps; used 30 overlaps
8126	0	6178	283	6178	MOD	skipped 0 overlaps; used 26 overlaps
8127	0	6452	117	6451	MOD	skipped 0 overlaps; used 27 overlaps
8128	0	5829	210	5829	MOD	skipped 0 overlaps; used 19 overlaps
8129	0	4139	0	4138	MOD	skipped 0 overlaps; used 17 overlaps
8130	0	10995	683	10994	MOD	skipped 0 overlaps; used 34 overlaps
8131	0	3021	0	2551	MOD	skipped 0 overlaps; used 18 overlaps
8132	0	24417	283	24396	MOD	skipped 0 overlaps; used 41 overlaps
8133	0	10058	245	10021	MOD	skipped 0 overlaps; used 40 overlaps
8134	0	22305	0	22261	MOD	skipped 0 overlaps; used 59 overlaps
8135	0	5273	8	5273	MOD	skipped 0 overlaps; used 22 overlaps
8136	0	14323	4	14310	MOD	skipped 0 overlaps; used 57 overlaps
8137	0	8735	7	8724	MOD	skipped 0 overlaps; used 33 overlaps
8138	0	6815	140	6815	MOD	skipped 0 overlaps; used 25 overlaps
8139	0	3073	20	3072	MOD	skipped 0 overlaps; used 17 overlaps
8140	0	0	0	0	NOV
8141	0	8076	329	6239	MOD	skipped 0 overlaps; used 22 overlaps
8142	0	2625	1477	2183	DEL	skipped 0 overlaps; used 16 overlaps
8143	0	3351	13	3337	MOD	skipped 0 overlaps; used 13 overlaps
8144	0	5093	84	5093	MOD	skipped 0 overlaps; used 26 overlaps
8145	0	1574	25	1573	MOD	skipped 0 overlaps; used 22 overlaps
8146	0	4503	2	4482	MOD	skipped 0 overlaps; used 34 overlaps
8147	0	2052	174	2013	MOD	skipped 0 overlaps; used 10 overlaps
8148	0	15791	399	15760	MOD	skipped 0 overlaps; used 33 overlaps
8149	0	1712	826	1424	DEL	skipped 0 overlaps; used 14 overlaps
8150	0	1870	2	1863	MOD	skipped 0 overlaps; used 27 overlaps
8151	0	9678	0	9672	MOD	skipped 0 overlaps; used 44 overlaps
8152	0	5485	156	5481	MOD	skipped 0 overlaps; used 26 overlaps
8153	0	2388	32	2388	MOD	skipped 0 overlaps; used 14 overlaps
8154	0	19956	99	19895	MOD	skipped 0 overlaps; used 51 overlaps
8155	0	15071	2	15053	MOD	skipped 0 overlaps; used 36 overlaps
8156	0	1909	0	1909	NOV
8157	0	5602	0	5578	MOD	skipped 0 overlaps; used 18 overlaps
8158	0	11676	0	11654	MOD	skipped 0 overlaps; used 40 overlaps
8159	0	9579	11	9578	MOD	skipped 0 overlaps; used 30 overlaps
8160	0	3170	8	2804	MOD	skipped 0 overlaps; used 128 overlaps
8161	0	19574	19	19546	MOD	skipped 0 overlaps; used 48 overlaps
8162	0	9826	34	9819	MOD	skipped 0 overlaps; used 28 overlaps
8163	0	6558	0	6543	MOD	skipped 0 overlaps; used 26 overlaps
8164	0	1795	348	1794	MOD	skipped 0 overlaps; used 16 overlaps
8165	0	6833	0	6833	NOV
8166	0	4552	502	2589	MOD	skipped 0 overlaps; used 9 overlaps
8167	0	0	0	0	NOV
8168	0	4029	4	4010	MOD	skipped 0 overlaps; used 19 overlaps
8169	0	5961	0	5902	MOD	skipped 0 overlaps; used 19 overlaps
8170	0	24433	5	24432	MOD	skipped 0 overlaps; used 348 overlaps
8171	0	11278	611	11228	MOD	skipped 0 overlaps; used 33 overlaps
8172	0	2982	0	2982	NOV
8173	0	14859	3	14803	MOD	skipped 0 overlaps; used 32 overlaps
8174	0	4063	290	4025	MOD	skipped 0 overlaps; used 19 overlaps
8175	0	2457	372	2264	MOD	skipped 0 overlaps; used 17 overlaps
8176	0	7192	235	7191	MOD	skipped 0 overlaps; used 21 overlaps
8177	0	1526	0	1502	MOD	skipped 0 overlaps; used 16 overlaps
8178	0	7205	0	7205	NOV
8179	0	11030	0	11030	NOV
8180	0	10429	312	10426	MOD	skipped 0 overlaps; used 32 overlaps
8181	0	6932	267	6931	MOD	skipped 0 overlaps; used 209 overlaps
8182	0	4233	32	4232	MOD	skipped 0 overlaps; used 22 overlaps
8183	0	4736	0	4736	NOV
8184	0	7829	55	7806	MOD	skipped 0 overlaps; used 25 overlaps
8185	0	8710	38	8710	MOD	skipped 0 overlaps; used 29 overlaps
8186	0	4959	0	4957	MOD	skipped 0 overlaps; used 25 overlaps
8187	0	4676	0	4654	MOD	skipped 0 overlaps; used 23 overlaps
8188	0	5460	151	5459	MOD	skipped 0 overlaps; used 20 overlaps
8189	0	8496	31	7325	MOD	skipped 0 overlaps; used 58 overlaps
8190	0	4472	203	4263	MOD	skipped 0 overlaps; used 63 overlaps
8191	0	5417	161	4020	MOD	skipped 0 overlaps; used 109 overlaps
8192	0	8411	243	8392	MOD	skipped 0 overlaps; used 29 overlaps
8193	0	10133	18	10121	MOD	skipped 0 overlaps; used 37 overlaps
8194	0	4095	3	4010	MOD	skipped 0 overlaps; used 19 overlaps
8195	0	4095	0	3984	MOD	skipped 0 overlaps; used 19 overlaps
8196	0	4104	24	4104	MOD	skipped 0 overlaps; used 19 overlaps
8197	0	4062	20	4029	MOD	skipped 0 overlaps; used 19 overlaps
8198	0	3627	115	3598	MOD	skipped 0 overlaps; used 25 overlaps
8199	0	2710	24	2710	MOD	skipped 0 overlaps; used 23 overlaps
8200	0	21053	3186	21050	MOD	skipped 0 overlaps; used 180 overlaps
8201	0	5995	10	5988	MOD	skipped 0 overlaps; used 23 overlaps
8202	0	4006	8	3992	MOD	skipped 0 overlaps; used 19 overlaps
8203	0	9807	182	4782	MOD	skipped 0 overlaps; used 51 overlaps
8204	0	7043	215	7034	MOD	skipped 0 overlaps; used 29 overlaps
8205	0	12346	0	10491	MOD	skipped 0 overlaps; used 26 overlaps
8206	0	2508	993	2461	MOD	skipped 0 overlaps; used 14 overlaps
8207	0	6759	926	6645	MOD	skipped 0 overlaps; used 21 overlaps
8208	0	2021	249	1946	MOD	skipped 0 overlaps; used 19 overlaps
8209	0	8168	380	8146	MOD	skipped 0 overlaps; used 25 overlaps
8210	0	4786	792	4765	MOD	skipped 0 overlaps; used 30 overlaps
8211	0	4303	277	4303	MOD	skipped 0 overlaps; used 21 overlaps
8212	0	13487	215	13487	MOD	skipped 0 overlaps; used 53 overlaps
8213	0	9563	36	9550	MOD	skipped 0 overlaps; used 29 overlaps
8214	0	12105	0	12090	MOD	skipped 0 overlaps; used 28 overlaps
8215	0	1428	0	1428	NOV
8216	0	9604	18	9465	MOD	skipped 0 overlaps; used 15 overlaps
8217	0	14141	0	14140	MOD	skipped 0 overlaps; used 43 overlaps
8218	0	13408	15	13357	MOD	skipped 0 overlaps; used 83 overlaps
8219	0	2078	7	2077	MOD	skipped 0 overlaps; used 21 overlaps
8220	0	17331	14	11098	MOD	skipped 0 overlaps; used 45 overlaps
8221	0	9205	177	9172	MOD	skipped 0 overlaps; used 23 overlaps
8222	0	5067	93	4976	MOD	skipped 0 overlaps; used 52 overlaps
8223	0	20563	809	15195	MOD	skipped 0 overlaps; used 155 overlaps
8224	0	4642	434	4626	MOD	skipped 0 overlaps; used 19 overlaps
8225	0	10268	255	10267	MOD	skipped 0 overlaps; used 81 overlaps
8226	0	3266	1355	3109	MOD	skipped 0 overlaps; used 20 overlaps
8227	0	15017	13	14921	MOD	skipped 0 overlaps; used 58 overlaps
8228	0	3015	6	2985	MOD	skipped 0 overlaps; used 28 overlaps
8229	0	18297	263	18296	MOD	skipped 0 overlaps; used 42 overlaps
8230	0	12495	7	12494	MOD	skipped 0 overlaps; used 56 overlaps
8231	0	18450	3	18355	MOD	skipped 0 overlaps; used 38 overlaps
8232	0	9745	97	8787	MOD	skipped 0 overlaps; used 36 overlaps
8233	0	17565	0	17564	MOD	skipped 0 overlaps; used 97 overlaps
8234	0	10141	12	10117	MOD	skipped 0 overlaps; used 28 overlaps
8235	0	5082	0	5018	MOD	skipped 0 overlaps; used 31 overlaps
8236	0	8336	0	8097	MOD	skipped 0 overlaps; used 16 overlaps
8237	0	12101	35	12084	MOD	skipped 0 overlaps; used 30 overlaps
8238	0	4090	0	4090	NOV
8239	0	13630	2	13629	MOD	skipped 0 overlaps; used 31 overlaps
8240	0	4983	0	4957	MOD	skipped 0 overlaps; used 34 overlaps
8241	0	8731	0	8730	MOD	skipped 0 overlaps; used 30 overlaps
8242	0	2744	191	2744	MOD	skipped 0 overlaps; used 13 overlaps
8243	0	4406	14	4405	MOD	skipped 0 overlaps; used 19 overlaps
8244	0	1544	0	1454	MOD	skipped 0 overlaps; used 17 overlaps
8245	0	1507	0	1504	MOD	skipped 0 overlaps; used 17 overlaps
8246	0	1498	63	1481	MOD	skipped 0 overlaps; used 17 overlaps
8247	0	1498	20	1461	MOD	skipped 0 overlaps; used 17 overlaps
8248	0	16857	0	16829	MOD	skipped 0 overlaps; used 177 overlaps
8249	0	12236	26	12236	MOD	skipped 0 overlaps; used 55 overlaps
8250	0	14493	574	14481	MOD	skipped 0 overlaps; used 48 overlaps
8251	0	7255	173	7255	MOD	skipped 0 overlaps; used 40 overlaps
8252	0	2482	3	2459	MOD	skipped 0 overlaps; used 20 overlaps
8253	0	3037	30	3023	MOD	skipped 0 overlaps; used 11 overlaps
8254	0	2418	458	2394	MOD	skipped 0 overlaps; used 21 overlaps
8255	0	13065	2789	12947	MOD	skipped 0 overlaps; used 25 overlaps
8256	0	10047	0	10046	MOD	skipped 0 overlaps; used 48 overlaps
8257	0	2089	355	2075	MOD	skipped 0 overlaps; used 17 overlaps
8258	0	12447	0	12447	NOC	skipped 0 overlaps; used 54 overlaps
8259	0	8758	116	8754	MOD	skipped 0 overlaps; used 27 overlaps
8260	0	13677	0	13675	MOD	skipped 0 overlaps; used 32 overlaps
8261	0	9614	113	9614	MOD	skipped 0 overlaps; used 23 overlaps
8262	0	7045	38	7006	MOD	skipped 0 overlaps; used 19 overlaps
8263	0	7854	0	7853	MOD	skipped 0 overlaps; used 22 overlaps
8264	0	8390	0	8381	MOD	skipped 0 overlaps; used 31 overlaps
8265	0	4137	52	2494	MOD	skipped 0 overlaps; used 29 overlaps
8266	0	3615	0	3615	NOV
8267	0	4151	0	4150	MOD	skipped 0 overlaps; used 26 overlaps
8268	0	2760	30	2592	MOD	skipped 0 overlaps; used 17 overlaps
8269	0	3662	30	3586	MOD	skipped 0 overlaps; used 16 overlaps
8270	0	10822	2	4072	MOD	skipped 0 overlaps; used 29 overlaps
8271	0	13663	154	13663	MOD	skipped 0 overlaps; used 53 overlaps
8272	0	18440	311	18382	MOD	skipped 0 overlaps; used 86 overlaps
8273	0	24153	335	24111	MOD	skipped 0 overlaps; used 48 overlaps
8274	0	8002	1656	8002	MOD	skipped 0 overlaps; used 26 overlaps
8275	0	10439	101	10396	MOD	skipped 0 overlaps; used 69 overlaps
8276	0	5010	25	4991	MOD	skipped 0 overlaps; used 24 overlaps
8277	0	18200	194	17284	MOD	skipped 0 overlaps; used 52 overlaps
8278	0	27818	0	25192	MOD	skipped 0 overlaps; used 56 overlaps
8279	0	6881	19	6875	MOD	skipped 0 overlaps; used 32 overlaps
8280	0	7326	4929	7310	MOD	skipped 0 overlaps; used 18 overlaps
8281	0	2195	1523	2130	DEL	skipped 0 overlaps; used 23 overlaps
8282	0	3081	260	3080	MOD	skipped 0 overlaps; used 14 overlaps
8283	0	8135	542	8121	MOD	skipped 0 overlaps; used 26 overlaps
8284	0	4784	253	4768	MOD	skipped 0 overlaps; used 21 overlaps
8285	0	8022	363	8005	MOD	skipped 0 overlaps; used 28 overlaps
8286	0	23397	309	21421	MOD	skipped 0 overlaps; used 53 overlaps
8287	0	1494	0	1485	MOD	skipped 0 overlaps; used 27 overlaps
8288	0	1493	23	1469	MOD	skipped 0 overlaps; used 27 overlaps
8289	0	14269	25	14268	MOD	skipped 0 overlaps; used 46 overlaps
8290	0	15734	5469	14248	MOD	skipped 0 overlaps; used 27 overlaps
8291	0	3609	146	3592	MOD	skipped 0 overlaps; used 26 overlaps
8292	0	3017	275	3017	MOD	skipped 0 overlaps; used 13 overlaps
8293	0	22892	34	22891	MOD	skipped 0 overlaps; used 181 overlaps
8294	0	1448	20	1396	MOD	skipped 0 overlaps; used 23 overlaps
8295	0	10105	27	10075	MOD	skipped 0 overlaps; used 40 overlaps
8296	0	5615	0	5604	MOD	skipped 0 overlaps; used 22 overlaps
8297	0	4698	31	4650	MOD	skipped 0 overlaps; used 19 overlaps
8298	0	1332	0	1332	NOV
8299	0	10253	32	10246	MOD	skipped 0 overlaps; used 216 overlaps
8300	0	21329	259	21328	MOD	skipped 0 overlaps; used 54 overlaps
8301	0	2460	314	2386	MOD	skipped 0 overlaps; used 20 overlaps
8302	0	17917	17	17916	MOD	skipped 0 overlaps; used 60 overlaps
8303	0	17113	18	17058	MOD	skipped 0 overlaps; used 59 overlaps
8304	0	17664	25	17196	MOD	skipped 0 overlaps; used 33 overlaps
8305	0	10748	33	10730	MOD	skipped 0 overlaps; used 40 overlaps
8306	0	5220	145	5019	MOD	skipped 0 overlaps; used 24 overlaps
8307	0	1744	54	1734	MOD	skipped 0 overlaps; used 20 overlaps
8308	0	4795	0	4792	MOD	skipped 0 overlaps; used 18 overlaps
8309	0	2948	0	2948	NOV
8310	0	1383	19	1353	MOD	skipped 0 overlaps; used 13 overlaps
8311	0	2403	0	2356	MOD	skipped 0 overlaps; used 13 overlaps
8312	0	2915	0	2915	NOV
8313	0	2396	0	2363	MOD	skipped 0 overlaps; used 13 overlaps
8314	0	2396	0	2392	MOD	skipped 0 overlaps; used 13 overlaps
8315	0	2400	32	2399	MOD	skipped 0 overlaps; used 13 overlaps
8316	0	15278	248	15271	MOD	skipped 0 overlaps; used 33 overlaps
8317	0	10904	17	10715	MOD	skipped 0 overlaps; used 31 overlaps
8318	0	2819	16	2811	MOD	skipped 0 overlaps; used 17 overlaps
8319	0	19320	377	19319	MOD	skipped 0 overlaps; used 55 overlaps
8320	0	10638	260	10448	MOD	skipped 0 overlaps; used 34 overlaps
8321	0	1612	200	1610	MOD	skipped 0 overlaps; used 18 overlaps
8322	0	3039	1	3037	MOD	skipped 0 overlaps; used 19 overlaps
8323	0	5114	817	4973	MOD	skipped 0 overlaps; used 13 overlaps
8324	0	3179	94	3172	MOD	skipped 0 overlaps; used 32 overlaps
8325	0	13571	0	13570	MOD	skipped 0 overlaps; used 153 overlaps
8326	0	1292	19	1291	MOD	skipped 0 overlaps; used 14 overlaps
8327	0	19196	5	19195	MOD	skipped 0 overlaps; used 45 overlaps
8328	0	18210	3	18191	MOD	skipped 0 overlaps; used 56 overlaps
8329	0	17346	0	17337	MOD	skipped 0 overlaps; used 228 overlaps
8330	0	18471	14	18450	MOD	skipped 0 overlaps; used 35 overlaps
8331	0	8114	34	8113	MOD	skipped 0 overlaps; used 21 overlaps
8332	0	4582	0	4468	MOD	skipped 0 overlaps; used 16 overlaps
8333	0	6926	60	6926	MOD	skipped 0 overlaps; used 26 overlaps
8334	0	5135	42	5050	MOD	skipped 0 overlaps; used 29 overlaps
8335	0	20519	214	20519	MOD	skipped 0 overlaps; used 45 overlaps
8336	0	2334	0	2333	MOD	skipped 0 overlaps; used 21 overlaps
8337	0	2351	2	2350	MOD	skipped 0 overlaps; used 21 overlaps
8338	0	10877	193	10819	MOD	skipped 0 overlaps; used 31 overlaps
8339	0	11839	0	11816	MOD	skipped 0 overlaps; used 44 overlaps
8340	0	3222	14	3212	MOD	skipped 0 overlaps; used 26 overlaps
8341	0	3059	0	3059	NOV
8342	0	5773	490	5272	MOD	skipped 0 overlaps; used 16 overlaps
8343	0	10564	11	10551	MOD	skipped 0 overlaps; used 26 overlaps
8344	0	5888	0	5868	MOD	skipped 0 overlaps; used 29 overlaps
8345	0	3620	0	3612	MOD	skipped 0 overlaps; used 21 overlaps
8346	0	9999	1508	9999	MOD	skipped 0 overlaps; used 34 overlaps
8347	0	14103	136	12564	MOD	skipped 0 overlaps; used 24 overlaps
8348	0	7481	6	7468	MOD	skipped 0 overlaps; used 30 overlaps
8349	0	6406	53	6387	MOD	skipped 0 overlaps; used 27 overlaps
8350	0	3484	382	3380	MOD	skipped 0 overlaps; used 9 overlaps
8351	0	9803	5	9802	MOD	skipped 0 overlaps; used 33 overlaps
8352	0	13231	0	12767	MOD	skipped 0 overlaps; used 40 overlaps
8353	0	8044	19	8001	MOD	skipped 0 overlaps; used 136 overlaps
8354	0	6404	3344	6391	MOD	skipped 0 overlaps; used 18 overlaps
8355	0	10764	0	10764	NOV
8356	0	13092	0	13074	MOD	skipped 0 overlaps; used 76 overlaps
